minutely,show_id,rating,director,duration,weighted_average_vote,total_votes,description,type,release_year,imdb_title_id,month_added,original_title,country,date_added,listed_in,title,season_duration,minute_duration,cast,year_added,seasonly
1,s5961,R,Michael Dowse,97 min,6.3,50726,"Set in the financial boom of the late 1980s, this tale centers on a recent college grad trying to figure out what to do with his life.",Movie,2011,tt0810922,May,Take Me Home Tonight,"United States, Germany",2019-05-16 00:00:00,"Comedies, Romantic Movies",Take Me Home Tonight,0,97,"Topher Grace, Anna Faris, Dan Fogler, Teresa Palmer, Chris Pratt, Michael Biehn, Jeanie Hackett, Lucy Punch, Michelle Trachtenberg, Demetri Martin",2019,0
1,s5967,PG-13,John Luessenhop,107 min,6.2,57022,A motley crew of bank robbers plans their next heist after a former colleague convinces them to target an armored car carrying $20 million.,Movie,2010,tt1135084,November,Takers,United States,2019-11-03 00:00:00,Action & Adventure,Takers,0,107,"Matt Dillon, Paul Walker, Chris Brown, Idris Elba, Jay Hernandez, Hayden Christensen, Michael Ealy, T.I., Marianne Jean-Baptiste, Zoe Saldana, Steve Harris, Johnathon Schaech",2019,0
1,s5969,TV-14,Reema Kagti,140 min,7.2,38582,"Set in the jumbled landscape of Mumbai, this mystery drama centers on a police inspector who's trying to cope with the collapse of his marriage.",Movie,2012,tt1787988,December,Talaash,India,2019-12-15 00:00:00,"Dramas, International Movies, Thrillers",Talaash,0,140,"Aamir Khan, Rani Mukerji, Kareena Kapoor, Nawazuddin Siddiqui, Shernaz Patel, Sheeba Chaddha",2019,0
1,s5970,TV-14,Yasmin Ahmad,120 min,6.8,162,The stakes are high — on stage and off — when a group of talented young musicians face off for an inter-school talent competition.,Movie,2009,tt1351669,December,Talentime,Malaysia,2020-12-18 00:00:00,"Dramas, International Movies, Romantic Movies",Talentime,0,120,"Mahesh Jugal Kishor, Pamela Chong Ven Teen, Mohd Syafie Naswip, Jaclyn Victor, Harith Iskander, Mislina Mustaffa, Sukania Venugopal",2020,0
1,s5976,TV-PG,Nzingha Stewart,103 min,5.2,16230,"After years of slouching through life, 6-foot-1 teen Jodi resolves to conquer her insecurities and gets caught up in a high school love triangle.",Movie,2019,tt9252508,September,Tall Girl,United States,2019-09-13 00:00:00,"Children & Family Movies, Comedies, Romantic Movies",Tall Girl,0,103,"Ava Michelle, Griffin Gluck, Sabrina Carpenter, Paris Berelc, Luke Eisner, Clara Wilsey, Anjelika Washington, Rico Paris, Angela Kinsey, Steve Zahn",2019,0
1,s5977,TV-MA,Sian Heder,112 min,6.7,17296,"While searching for her ex-boyfriend, a young drifter impulsively kidnaps a baby from a neglectful mother and pretends the child is her own.",Movie,2016,tt1639084,July,Tallulah,United States,2016-07-29 00:00:00,"Dramas, Independent Movies",Tallulah,0,112,"Ellen Page, Allison Janney, Tammy Blanchard, Evan Jonigkeit, Uzo Aduba, John Benjamin Hickey, David Zayas, Zachary Quinto, Fredric Lehne",2016,0
1,s5979,TV-14,Imtiaz Ali,133 min,7.3,22648,"Meeting while on vacation, Ved and Tara sense a connection but vow to keep their real identities a secret. Years later, their paths cross again.",Movie,2015,tt3148502,August,Tamasha,India,2018-08-02 00:00:00,"Dramas, International Movies, Romantic Movies",Tamasha,0,133,"Ranbir Kapoor, Deepika Padukone, Piyush Mishra, Javed Sheikh, Nikhil Bhagat, Faraaz Servaia",2018,0
1,s5980,TV-MA,Hanung Bramantyo,102 min,7.1,188,"In a story of interconnected lives, three families of different religious faiths navigate conflicting beliefs, hardships and other struggles.",Movie,2011,tt1979169,January,Tanda Tanya,Indonesia,2021-01-14 00:00:00,"Dramas, International Movies",Tanda Tanya,0,102,"Reza Rahadian, Revalina S. Temat, Rio Dewanto, Agus Kuncoro Adi, Endhita, Hengky Solaiman, Edmay Solaiman, Dedi Soetomo, M Ibrahim",2021,0
1,s5983,TV-14,Aanand Rai,114 min,6.8,13007,"When London-based doctor Manu reluctantly returns to India to find a bride, he meets the girl of his dreams – only to discover she loves another man.",Movie,2011,tt1694542,July,Tanu Weds Manu,India,2020-07-05 00:00:00,"Comedies, Dramas, International Movies",Tanu Weds Manu,0,114,"Madhavan, Kangana Ranaut, Jimmy Shergill, Deepak Dobriyal, Swara Bhaskar, Eijaz Khan, K.K. Raina, Rajendra Gupta, Ravi Kishan, Navni Parihar",2020,0
1,s5984,TV-MA,Ram,148 min,7.5,1273,"A traditional man and an independent woman share a connection, but they must learn to navigate their vastly different experiences and expectations.",Movie,2017,tt4328934,January,Taramani,India,2019-01-01 00:00:00,"Dramas, Independent Movies, International Movies",Taramani,0,148,"Andrea Jeremiah, Anjali, Vasanth Ravi, Adrian Knight Jesly, Azhagamperumal, Lizzie Antony, Nivas Adithan, Abhishek D Shah",2019,0
1,s5986,TV-14,Raditya Dika,91 min,2.9,561,"Trapped in an empty building, nine people are forced to play a lethal game. All their movements will be recorded, and only one player can survive.",Movie,2018,tt0367122,November,Target,Indonesia,2018-11-20 00:00:00,"Comedies, Horror Movies, International Movies",Target,0,91,"Raditya Dika, Cinta Laura Kiehl, Samuel Rizal, Willy Dozan, Abdur Arsyad, Hifdzi Khoir, Romy Rafael, Ria Ricis, Anggika Bolsterli",2018,0
1,s5989,G,"Chris Buck, Kevin Lima",89 min,7.3,198381,"After being shipwrecked off the African coast, a lone child grows up in the wild, and is destined to become lord of the jungle.",Movie,1999,tt0120855,June,Tarzan,United States,2018-06-23 00:00:00,Children & Family Movies,Tarzan,0,89,"Tony Goldwyn, Minnie Driver, Glenn Close, Brian Blessed, Nigel Hawthorne, Rosie O'Donnell, Lance Henriksen, Wayne Knight, Alex D. Linz",2018,0
1,s5991,TV-14,Sameh Abdulaziz,112 min,4.4,358,A down-on-his-luck man must prove he's not as hapless as he seems when the woman he's on a date with is suddenly kidnapped.,Movie,2013,tt2965820,May,Tattah,Egypt,2019-05-09 00:00:00,"Comedies, International Movies",Tattah,0,112,"Mohamed Saad, Dolly Shahin, Marwa, Hayatem, Sayed Rajab, Omar Mustafa Metwally, Samy Maghawry, Nabil Issa, Ragaa Al-Geddawy, Samir Ghanem",2019,0
1,s5994,TV-MA,Daniel Joseph,81 min,6.0,132,A taxi driver new to Beirut forms an unlikely bond with a bored American Pilates instructor who loves hearing him tell stories about his past.,Movie,2012,tt1754578,October,Taxi Ballad,"Lebanon, United States, United Arab Emirates",2020-10-19 00:00:00,"Dramas, International Movies",Taxi Ballad,0,81,"Talal El-Jordi, Karina Logue, Badih Abou Chakra, Tariq Tamim, Omar Mikati, Hiam Abou Chedid, Mahmoud Mabsout, Aida Sabra",2020,0
1,s5995,R,Martin Scorsese,114 min,8.3,703264,"Enraged by New York's moral rot and urban decay, an unhinged cab driver goes mad, plotting an assassination and saving a teen sex worker.",Movie,1976,tt0075314,April,Taxi Driver,United States,2020-04-01 00:00:00,"Classic Movies, Dramas, Thrillers",Taxi Driver,0,114,"Robert De Niro, Jodie Foster, Cybill Shepherd, Peter Boyle, Albert Brooks, Leonard Harris, Harvey Keitel, Murray Moston, Richard Higgs, Victor Argo",2020,0
1,s6008,TV-14,Ahsan Rahim,155 min,7.3,3157,"A gangster hires goon Teefa to abduct his friend’s daughter for an arranged marriage, but things get tricky when Teefa develops feelings for the girl.",Movie,2018,tt8043306,December,Teefa in Trouble,Pakistan,2018-12-02 00:00:00,"Action & Adventure, Comedies, International Movies",Teefa in Trouble,0,155,"Ali Zafar, Maya Ali, Javed Sheikh, Mehmood Aslam, Faisal Qureshi, Nayyar Ejaz, Asma Abbas, Marhoom Ahmad Bilal, Simi Raheal, Salman Bokhari",2018,0
1,s6009,TV-MA,Dar Gai,119 min,6.7,208,"At a 50-year-old house that served as a school, a brothel, and now a home, tales unfold of the residents who have lived there, longing for an escape.",Movie,2018,tt7028460,April,Teen Aur Aadha,India,2019-04-29 00:00:00,"Dramas, Independent Movies, International Movies",Teen Aur Aadha,0,119,"Zoya Hussain, Suhasini Mulay, Jim Sarbh, Aarya Dave, Anjum Rajabali, M.K. Raina",2019,0
1,s6011,TV-PG,Leena Yadav,137 min,4.1,1409,"Luck brings together math expert Perci Trachtenberg and obscure genius Venkat Subramaniam in a casino, but the foundations of probability may be utterly altered when their chat leads Subramaniam to try a new theory in the gambling dens of Mumbai.",Movie,2010,tt1183917,March,Teen Patti,India,2018-03-01 00:00:00,"Dramas, International Movies, Thrillers",Teen Patti,0,137,"Amitabh Bachchan, Madhavan, Ben Kingsley, Shraddha Kapoor, Siddharth Kher, Dhruv Ganesh, Vaibhav Talwar",2018,0
1,s6013,TV-MA,John Carchietta,89 min,5.8,4949,"Two teen girls form an intense bond and launch a lucrative webcam business, leading them to a dangerous encounter with a middle-aged married man.",Movie,2016,tt1774591,January,Teenage Cocktail,United States,2017-01-15 00:00:00,"Dramas, Independent Movies, LGBTQ Movies",Teenage Cocktail,0,89,"Nichole Bloom, Fabianne Therese, Michelle Borth, Pat Healy, AJ Bowen, Joshua Leonard",2017,0
1,s6017,TV-PG,Farah Khan,125 min,2.5,11120,A flamboyant con artist and his band of gleeful robbers gamble with fate when smugglers hire them to swipe antiques from a speeding train.,Movie,2010,tt1572311,August,Tees Maar Khan,India,2018-08-02 00:00:00,"Comedies, International Movies, Music & Musicals",Tees Maar Khan,0,125,"Katrina Kaif, Akshay Kumar, Akshaye Khanna, Arya Babbar, Rajiv Lakshman, Raghu Ram, Vijay Maurya, Dharampal, Ali Asghar, Murli Sharma",2018,0
1,s6020,TV-MA,Michael Barrett,78 min,3.6,4194,Three unsuspecting American tourists visit a mysterious mountain shrine in Japan despite uncanny warnings from local inhabitants to stay away.,Movie,2017,tt4898730,December,Temple,"Japan, United States",2017-12-02 00:00:00,"Horror Movies, Independent Movies",Temple,0,78,"Logan Huffman, Natalia Warner, Brandon Sklenar, Naoto Takenaka, Asahi Uchida, Mei Kurokawa, Hisashi Miyazawa, Miho Tamaki, Seiki Chiba, Yoshimi Tachi",2017,0
1,s6023,TV-14,Mandeep Kumar,127 min,5.8,3974,"Mini isn't eager to wed the rich suitor who's been chosen for her, so she stages her own kidnapping and runs off with a man who works for her father.",Movie,2012,tt2130242,August,Tere Naal Love Ho Gaya,India,2018-08-02 00:00:00,"Comedies, International Movies, Romantic Movies",Tere Naal Love Ho Gaya,0,127,"Riteish Deshmukh, Genelia D'Souza, Tinnu Anand, Om Puri, Smita Jaykar, Chitrashi Rawat, Navin Prabhakar, Kartar Cheema",2018,0
1,s6027,PG-13,McG,115 min,6.5,339181,"All grown up in post-apocalyptic 2018, John Connor must lead the resistance of humans against increasingly dominating militaristic robots.",Movie,2009,tt0438488,January,Terminator Salvation,"United States, Germany, United Kingdom, Italy",2020-01-01 00:00:00,"Action & Adventure, Sci-Fi & Fantasy",Terminator Salvation,0,115,"Christian Bale, Sam Worthington, Moon Bloodgood, Helena Bonham Carter, Anton Yelchin, Jadagrace, Bryce Dallas Howard, Common, Jane Alexander, Michael Ironside",2020,0
1,s6033,TV-MA,Damien Leone,84 min,5.6,13029,"On Halloween night, inside a dilapidated apartment building, Art the Clown stalks his victims, slicing and slaughtering in terrifying silence.",Movie,2017,tt4281724,September,Terrifier,United States,2018-09-01 00:00:00,"Horror Movies, Independent Movies, Thrillers",Terrifier,0,84,"Jenna Kanell, Samantha Scaffidi, David Howard Thornton, Catherine Corcoran, Pooya Mohseni, Matt McAllister, Katie Maguire, Gino Cafarelli, Cory DuVal, Michael Leavy",2018,0
1,s6036,TV-MA,Priyadarshan,121 min,3.9,2137,This high-octane thriller tells the story of a man on a mission to reclaim what was taken from him and the agent who's determined to stop him.,Movie,2012,tt1706317,December,Tezz,"United Kingdom, India",2017-12-01 00:00:00,"Action & Adventure, International Movies, Music & Musicals",Tezz,0,121,"Anil Kapoor, Ajay Devgn, Boman Irani, Kangna Ranaut, Zayed Khan, Mallika Sherawat, Avika Gor, Dominic Power, Sameera Reddy, Mohanlal",2017,0
1,s6038,TV-14,Vijay,156 min,6.1,1716,"In London, a mysterious blind man named Kenny appears to be an assassin who uses echolocation to kill, but there is more to Kenny than meets the eye.",Movie,2012,tt2271641,October,Thaandavam,India,2018-10-01 00:00:00,"Action & Adventure, International Movies, Music & Musicals",Thaandavam,0,156,"Vikram, Jagapathi Babu, Anushka Shetty, Amy Jackson, Lakshmi Rai, Santhanam, Nasser, Saranya Ponvannan",2018,0
1,s6042,TV-14,Jeethu Joseph,148 min,6.8,1288,"As a tip leads a local politician to his long-estranged son, his daughter has doubts about whether the young man is truly family or just an impostor.",Movie,2019,tt10468636,February,Thambi,India,2020-02-03 00:00:00,"International Movies, Thrillers",Thambi,0,148,"Jyothika, Sathyaraj, Karthi, Showkar Janaki, Nikhila Vimal, Havarasu, Anson Paul",2020,0
1,s6043,TV-14,Anees Bazmee,131 min,4.7,5138,Three cheating husbands end up paying the price for their infidelities when their spouses hire a private detective – who falls for one of the wives.,Movie,2011,tt1720254,August,Thank You,India,2018-08-02 00:00:00,"Comedies, International Movies, Romantic Movies",Thank You,0,131,"Akshay Kumar, Bobby Deol, Sonam Kapoor, Irrfan Khan, Sunil Shetty, Rimi Sen, Celina Jaitly",2018,0
1,s6045,TV-MA,Antoinette Jadaone,91 min,7.5,952,"A devastating breakup with her boyfriend may be the start of a new beginning for Mace, thanks to an adventurous and kind stranger named Anthony.",Movie,2015,tt4170436,March,That Thing Called Tadhana,Philippines,2019-03-07 00:00:00,"Dramas, International Movies, Romantic Movies",That Thing Called Tadhana,0,91,"Angelica Panganiban, JM de Guzman",2019,0
1,s6059,TV-MA,Ding-Lin Wang,95 min,5.5,323,An idealistic cop joins an underground police unit and battles ghoulish forces threatening the balance between the human and the supernatural realms.,Movie,2019,tt10871460,December,The 9th Precinct,Taiwan,2019-12-13 00:00:00,"International Movies, Thrillers",The 9th Precinct,0,95,"Roy Chiu, Chia-Chia Peng, Wen Chen-ling, Eugenie Liu, Yeo Yann Yann",2019,0
1,s6065,TV-Y7,Geoff Anderson,88 min,4.9,257,"After finding a peculiar key, three smart and adventurous kids launch a quest to uncover the whereabouts of a coveted archaeological treasure.",Movie,2016,tt4229578,May,The Adventure Club,Canada,2017-05-10 00:00:00,Children & Family Movies,The Adventure Club,0,88,"Sam Ashe Arnold, Jakob Davies, Dalila Bela, Robin Dunne, Gabrielle Miller, Billy Zane, Josh McDonald, Lorne Cardinal, Kim Coates, Glenn Paradis",2017,0
1,s6073,TV-MA,Ian Edelman,90 min,5.8,3519,An aspiring rapper and his best friend/manager have one night to bounce back from embarrassment and make their dreams of hip-hop stardom come true.,Movie,2018,tt3960240,August,The After Party,United States,2018-08-24 00:00:00,"Comedies, Music & Musicals",The After Party,0,90,"Kyle Harvey, Harrison Holzer, Teyana Taylor, Shelley Hennig, Wiz Khalifa, Blair Underwood, Jordan Rock, Amin Joseph, Andy Buckley, Jamie Choi",2018,0
1,s6076,TV-14,Wenn V. Deramas,105 min,4.1,168,"Now a celebrity, Benjie is tasked with taking care of a General's young son, who has information about a looming terrorist threat.",Movie,2014,tt3828220,March,The Amazing Praybeyt Benjamin,Philippines,2019-03-21 00:00:00,"Action & Adventure, Comedies, International Movies",The Amazing Praybeyt Benjamin,0,105,"Vice Ganda, Bimby Aquino-Yap, Alex Gonzaga, Tom Rodriguez",2019,0
1,s6090,TV-MA,Elisa Fuksas,79 min,2.6,1035,"While in Rome to shoot his first movie, actor and industrial heir Nick becomes obsessed with a dating app that sends him into a self-destructive spiral.",Movie,2019,tt11385066,December,The App,Italy,2019-12-26 00:00:00,"Dramas, Independent Movies, International Movies",The App,0,79,"Vincenzo Crea, Jessica Cressy, Greta Scarano, Maya Sansa, Abel Ferrara, Anita Kravos",2019,0
1,s6096,PG-13,Michel Hazanavicius,101 min,7.9,227320,"Winner of five Oscars, this black-and-white silent film follows the romance between a silent-era legend on a downward spiral and a rising starlet.",Movie,2011,tt1655442,April,The Artist,"France, Belgium, United States",2020-04-25 00:00:00,"Comedies, Dramas, Independent Movies",The Artist,0,101,"Jean Dujardin, Bérénice Bejo, John Goodman, James Cromwell, Penelope Ann Miller, Missi Pyle, Beth Grant, Ed Lauter, Joel Murray, Elizabeth Tulloch, Ken Davitian, Malcolm McDowell",2020,0
1,s6103,TV-MA,McG,85 min,5.7,430,"When Cole stays up past his bedtime, he discovers that his hot babysitter is part of a satanic cult that will stop at nothing to keep him quiet.",Movie,2017,tt0064055,October,The Babysitter,United States,2017-10-13 00:00:00,"Comedies, Horror Movies",The Babysitter,0,85,"Samara Weaving, Hana Mae Lee, Judah Lewis, Robbie Amell, Bella Thorne, Andrew Bachelor, Emily Alyn Lind, Leslie Bibb, Ken Marino",2017,0
1,s6108,R,Ana Lily Amirpour,119 min,5.3,25417,"Banished to a wasteland of undesirables, a young woman struggles to find her feet among a drug-soaked desert society and an enclave of cannibals.",Movie,2016,tt4334266,September,The Bad Batch,United States,2017-09-22 00:00:00,"Dramas, Independent Movies, Thrillers",The Bad Batch,0,119,"Suki Waterhouse, Jason Momoa, Keanu Reeves, Jim Carrey, Giovanni Ribisi, Yolonda Ross",2017,0
1,s6109,TV-MA,Elliot Hegarty,87 min,5.8,6333,"Britain's most ineffective but caring teacher takes his class to Cornwall for one last school trip, where anything could happen –
 and probably will.",Movie,2015,tt4660980,December,The Bad Education Movie,United Kingdom,2018-12-15 00:00:00,Comedies,The Bad Education Movie,0,87,"Jack Whitehall, Joanna Scanlan, Iain Glen, Ethan Lawrence, Layton Williams, Kae Alexander, Weruche Opia, Nikki Runeckles, Charlie Wernham, Jack Binstead",2018,0
